Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages,Distance to Apogee,Launch,Apogee,Projected Distance to Apogee,Projected Apogee,Apogee Residual,Velocity Grouping,Percent Error
23.85,10288.76,580.9,81.66666,89.06, -,9.334889,61.24,CL 22,10350,0,10288.76,61.24,0+,0.59%
23.9,10293.04,580.8,85.7619,89.06, -,9.334889,56.96,CL 22,10350,0,10293.04,56.96,0+,0.55%
23.95,10297.33,580.7,81.71429,89.06, -,9.334889,52.67,CL 22,10350,0,10297.33,52.67,0+,0.51%
24,10301.61,580.6,77.66666,89.06, -,9.334889,48.39,CL 22,10350,0,10301.61,48.39,0+,0.47%
24.05,10305.9,580.5,77.71429,89.06, -,9.334889,44.1,CL 22,10350,0,10305.9,44.1,0+,0.43%
24.1,10305.9,580.5,73.61905,89.06, -,9.334889,44.1,CL 22,10350,0,10305.9,44.1,0+,0.43%
24.15,10310.18,580.4,73.66666,89.06, -,9.334889,39.82,CL 22,10350,0,10310.18,39.82,0+,0.38%
24.2,10310.18,580.4,69.57143,89.06, -,9.334889,39.82,CL 22,10350,0,10310.18,39.82,0+,0.38%
24.25,10310.18,580.4,65.47619,89.06, -,9.334889,39.82,CL 22,10350,0,10310.18,39.82,0+,0.38%
24.3,10314.47,580.3,65.47619,89.06, -,9.334889,35.53,CL 22,10350,0,10314.47,35.53,0+,0.34%
24.35,10314.47,580.3,61.38095,89.06, -,9.334889,35.53,CL 22,10350,0,10314.47,35.53,0+,0.34%
24.4,10318.76,580.2,65.47619,89.06, -,9.334889,31.24,CL 22,10350,0,10318.76,31.24,0+,0.30%
24.45,10323.05,580.1,61.42857,89.06, -,9.334889,26.95,CL 22,10350,0,10323.05,26.95,0+,0.26%
24.5,10323.05,580.1,57.33333,89.06, -,9.334889,26.95,CL 22,10350,0,10323.05,26.95,0+,0.26%
24.55,10323.05,580.1,53.23809,89.06, -,9.354337,26.95,CL 22,10350,0,10323.05,26.95,0+,0.26%
24.6,10323.05,580.1,49.14286,89.06, -,9.354337,26.95,CL 22,10350,0,10323.05,26.95,0+,0.26%
24.65,10327.33,580,49.14286,89.06, -,9.354337,22.67,CL 22,10350,0,10327.33,22.67,0+,0.22%
24.7,10327.33,580,45.04762,89.06, -,9.354337,22.67,CL 22,10350,0,10327.33,22.67,0+,0.22%
24.75,10327.33,580,40.95238,89.06, -,9.354337,22.67,CL 22,10350,0,10327.33,22.67,0+,0.22%
24.8,10327.33,580,40.95238,89.06, -,9.354337,22.67,CL 22,10350,0,10327.33,22.67,0+,0.22%
24.85,10327.33,580,36.85714,89.06, -,9.354337,22.67,CL 22,10350,0,10327.33,22.67,0+,0.22%
24.9,10331.62,579.9,40.95238,89.06, -,9.354337,18.38,CL 22,10350,0,10331.62,18.38,0+,0.18%
24.95,10331.62,579.9,36.85714,89.06, -,9.354337,18.38,CL 22,10350,0,10331.62,18.38,0+,0.18%
25,10331.62,579.9,32.76191,89.06, -,9.354337,18.38,CL 22,10350,0,10331.62,18.38,0+,0.18%
25.05,10331.62,579.9,28.66667,89.06, -,9.354337,18.38,CL 22,10350,0,10331.62,18.38,0+,0.18%
25.1,10335.91,579.8,28.66667,89.06, -,9.354337,14.09,CL 22,10350,0,10335.91,14.09,0+,0.14%
25.15,10335.91,579.8,28.66667,89.06, -,9.354337,14.09,CL 22,10350,0,10335.91,14.09,0+,0.14%
25.2,10335.91,579.8,24.57143,89.06, -,9.354337,14.09,CL 22,10350,0,10335.91,14.09,0+,0.14%
25.25,10335.91,579.8,24.57143,89.06, -,9.354337,14.09,CL 22,10350,0,10335.91,14.09,0+,0.14%
25.3,10335.91,579.8,24.57143,89.06, -,9.354337,14.09,CL 22,10350,0,10335.91,14.09,0+,0.14%
25.35,10335.91,579.8,20.47619,89.06, -,9.354337,14.09,CL 22,10350,0,10335.91,14.09,0+,0.14%
25.4,10340.2,579.7,24.57143,89.06, -,9.354337,9.8,CL 22,10350,0,10340.2,9.8,0+,0.09%
25.45,10340.2,579.7,20.47619,89.06, -,9.354337,9.8,CL 22,10350,0,10340.2,9.8,0+,0.09%
25.5,10340.2,579.7,16.38095,89.06, -,9.334889,9.8,CL 22,10350,0,10340.2,9.8,0+,0.09%
8,5375.88,809.2,797.6667,82.4, -,9.334889,6944.12,TL 23,12320,0,5375.88,6944.12,700+,56.36%
8.05,5415.206,808,798.619,82.4, -,9.334889,6904.794,TL 23,12320,0,5415.206,6904.794,700+,56.05%
8.1,5451.294,806.9,790.3333,82.4, -,9.334889,6868.706,TL 23,12320,0,5451.294,6868.706,700+,55.75%
8.15,5490.711,805.7,791.2381,82.4, -,9.334889,6829.289,TL 23,12320,0,5490.711,6829.289,700+,55.43%
8.2,5526.885,804.6,782.9048,82.4, -,9.334889,6793.115,TL 23,12320,0,5526.885,6793.115,700+,55.14%
8.25,5569.686,803.3,783.9048,82.4, -,9.334889,6750.314,TL 23,12320,0,5569.686,6750.314,700+,54.79%
8.3,5602.648,802.3,772.4286,82.4, -,9.334889,6717.352,TL 23,12320,0,5602.648,6717.352,700+,54.52%
8.35,5645.549,801,776.4762,82.4, -,9.334889,6674.451,TL 23,12320,0,5645.549,6674.451,700+,54.18%
8.4,5678.588,800,768.0476,82.4, -,9.334889,6641.412,TL 23,12320,0,5678.588,6641.412,700+,53.91%
8.45,5718.28,798.8,768.9524,82.4, -,9.334889,6601.72,TL 23,12320,0,5718.28,6601.72,700+,53.59%
8.5,5754.705,797.7,766.7619,82.4, -,9.334889,6565.295,TL 23,12320,0,5754.705,6565.295,700+,53.29%
8.55,5791.173,796.6,767.5714,82.4, -,9.334889,6528.827,TL 23,12320,0,5791.173,6528.827,700+,52.99%
8.6,5824.36,795.6,762.1905,82.4, -,9.334889,6495.64,TL 23,12320,0,5824.36,6495.64,700+,52.72%
8.65,5864.227,794.4,763.0952,82.4, -,9.334889,6455.773,TL 23,12320,0,5864.227,6455.773,700+,52.40%
8.7,5897.488,793.4,754.5714,82.4, -,9.334889,6422.512,TL 23,12320,0,5897.488,6422.512,700+,52.13%
8.75,5934.116,792.3,755.4286,82.4, -,9.334889,6385.884,TL 23,12320,0,5934.116,6385.884,700+,51.83%
8.8,5967.449,791.3,746.9048,82.4, -,9.334889,6352.551,TL 23,12320,0,5967.449,6352.551,700+,51.56%
8.85,6004.154,790.2,747.7143,82.4, -,9.334889,6315.846,TL 23,12320,0,6004.154,6315.846,700+,51.26%
8.9,6037.559,789.2,736.0476,82.4, -,9.334889,6282.441,TL 23,12320,0,6037.559,6282.441,700+,50.99%
8.95,6077.689,788,740.0952,82.4, -,9.334889,6242.311,TL 23,12320,0,6077.689,6242.311,700+,50.67%
9,6107.821,787.1,731.4286,82.4, -,9.334889,6212.179,TL 23,12320,0,6107.821,6212.179,700+,50.42%
9.05,6144.684,786,732.2381,82.4, -,9.334889,6175.316,TL 23,12320,0,6144.684,6175.316,700+,50.12%
9.1,6178.233,785,726.7143,82.4, -,9.334889,6141.767,TL 23,12320,0,6178.233,6141.767,700+,49.85%
9.15,6215.176,783.9,727.5238,82.4, -,9.334889,6104.824,TL 23,12320,0,6215.176,6104.824,700+,49.55%
9.2,6245.435,783,718.8095,82.4, -,9.334889,6074.565,TL 23,12320,0,6245.435,6074.565,700+,49.31%
9.25,6285.824,781.8,722.8571,82.4, -,9.334889,6034.176,TL 23,12320,0,6285.824,6034.176,700+,48.98%
9.3,6316.146,780.9,710.9524,82.4, -,9.334889,6003.854,TL 23,12320,0,6316.146,6003.854,700+,48.73%
9.35,6353.249,779.8,714.9048,82.4, -,9.334889,5966.751,TL 23,12320,0,6353.249,5966.751,700+,48.43%
9.4,6387.014,778.8,706.1905,82.4, -,9.334889,5932.986,TL 23,12320,0,6387.014,5932.986,700+,48.16%
9.45,6420.814,777.8,706.9048,82.4, -,9.334889,5899.186,TL 23,12320,0,6420.814,5899.186,700+,47.88%
9.5,6454.649,776.8,701.3333,82.4, -,9.334889,5865.351,TL 23,12320,0,6454.649,5865.351,700+,47.61%
9.55,6491.908,775.7,702.0952,82.4, -,9.334889,5828.092,TL 23,12320,0,6491.908,5828.092,700+,47.31%
9.6,6522.426,774.8,696.4286,82.4, -,9.334889,5797.574,TL 23,12320,0,6522.426,5797.574,600+,47.06%
9.65,6559.763,773.7,700.381,82.4, -,9.334889,5760.237,TL 23,12320,0,6559.763,5760.237,700+,46.76%
9.7,6590.344,772.8,691.5714,82.4, -,9.334889,5729.656,TL 23,12320,0,6590.344,5729.656,600+,46.51%
9.75,6627.759,771.7,695.5238,82.4, -,9.334889,5692.241,TL 23,12320,0,6627.759,5692.241,600+,46.20%
9.8,6658.405,770.8,689.8095,82.4, -,9.334889,5661.595,TL 23,12320,0,6658.405,5661.595,600+,45.95%
9.85,6692.489,769.8,690.5238,82.4, -,9.334889,5627.511,TL 23,12320,0,6692.489,5627.511,600+,45.68%
9.9,6723.194,768.9,684.8095,82.4, -,9.334889,5596.806,TL 23,12320,0,6723.194,5596.806,600+,45.43%
9.95,6757.347,767.9,685.5238,82.4, -,9.334889,5562.653,TL 23,12320,0,6757.347,5562.653,600+,45.15%
10,6788.116,767,676.5714,82.4, -,9.334889,5531.884,TL 23,12320,0,6788.116,5531.884,600+,44.90%
10.05,6822.336,766,680.4286,82.4, -,9.334889,5497.664,TL 23,12320,0,6822.336,5497.664,600+,44.62%
10.1,6853.167,765.1,674.7143,82.4, -,9.334889,5466.833,TL 23,12320,0,6853.167,5466.833,600+,44.37%
10.15,6887.457,764.1,675.4286,82.4, -,9.334889,5432.543,TL 23,12320,0,6887.457,5432.543,600+,44.10%
10.2,6918.347,763.2,669.6667,82.4, -,9.334889,5401.653,TL 23,12320,0,6918.347,5401.653,600+,43.84%
10.25,6952.706,762.2,673.5714,82.4, -,9.334889,5367.294,TL 23,12320,0,6952.706,5367.294,600+,43.57%
10.3,6983.661,761.3,664.5714,82.4, -,9.334889,5336.339,TL 23,12320,0,6983.661,5336.339,600+,43.31%
10.35,7018.089,760.3,668.5238,82.4, -,9.334889,5301.911,TL 23,12320,0,7018.089,5301.911,600+,43.03%
10.4,7045.658,759.5,659.4286,82.4, -,9.334889,5274.342,TL 23,12320,0,7045.658,5274.342,600+,42.81%
10.45,7083.604,758.4,663.4286,82.4, -,9.334889,5236.396,TL 23,12320,0,7083.604,5236.396,600+,42.50%
10.5,7111.23,757.6,657.5714,82.4, -,9.334889,5208.77,TL 23,12320,0,7111.23,5208.77,600+,42.28%
10.55,7142.335,756.7,654.9524,82.4, -,9.334889,5177.665,TL 23,12320,0,7142.335,5177.665,600+,42.03%
10.6,7173.472,755.8,649.1429,82.4, -,9.334889,5146.528,TL 23,12320,0,7173.472,5146.528,600+,41.77%
10.65,7204.637,754.9,649.7619,82.4, -,9.334889,5115.363,TL 23,12320,0,7204.637,5115.363,600+,41.52%
10.7,7235.835,754,643.9048,82.4, -,9.334889,5084.165,TL 23,12320,0,7235.835,5084.165,600+,41.27%
10.75,7270.533,753,647.8095,82.4, -,9.334889,5049.467,TL 23,12320,0,7270.533,5049.467,600+,40.99%
10.8,7298.318,752.2,638.6667,82.4, -,9.334889,5021.682,TL 23,12320,0,7298.318,5021.682,600+,40.76%
10.85,7329.606,751.3,639.2857,82.4, -,9.334889,4990.394,TL 23,12320,0,7329.606,4990.394,600+,40.51%
10.9,7360.922,750.4,636.619,82.4, -,9.334889,4959.078,TL 23,12320,0,7360.922,4959.078,600+,40.25%
10.95,7395.755,749.4,640.5714,82.4, -,9.334889,4924.245,TL 23,12320,0,7395.755,4924.245,600+,39.97%
11,7423.65,748.6,634.619,82.4, -,9.334889,4896.35,TL 23,12320,0,7423.65,4896.35,600+,39.74%
11.05,7455.058,747.7,635.2381,82.4, -,9.334889,4864.942,TL 23,12320,0,7455.058,4864.942,600+,39.49%
11.1,7483.002,746.9,629.2857,82.4, -,9.334889,4836.998,TL 23,12320,0,7483.002,4836.998,600+,39.26%
11.15,7514.47,746,629.8571,82.4, -,9.334889,4805.53,TL 23,12320,0,7514.47,4805.53,600+,39.01%
11.2,7542.466,745.2,623.8571,82.4, -,9.334889,4777.534,TL 23,12320,0,7542.466,4777.534,600+,38.78%
11.25,7573.992,744.3,624.4762,82.4, -,9.334889,4746.008,TL 23,12320,0,7573.992,4746.008,600+,38.52%
11.3,7602.04,743.5,618.4762,82.4, -,9.334889,4717.96,TL 23,12320,0,7602.04,4717.96,600+,38.30%
11.35,7633.625,742.6,619.0952,82.4, -,9.334889,4686.375,TL 23,12320,0,7633.625,4686.375,600+,38.04%
11.4,7661.724,741.8,613.0476,82.4, -,9.334889,4658.276,TL 23,12320,0,7661.724,4658.276,600+,37.81%
11.45,7693.365,740.9,616.9524,82.4, -,9.334889,4626.635,TL 23,12320,0,7693.365,4626.635,600+,37.55%
11.5,7721.519,740.1,607.619,82.4, -,9.334889,4598.481,TL 23,12320,0,7721.519,4598.481,600+,37.33%
11.55,7749.696,739.3,608.1429,82.4, -,9.334889,4570.304,TL 23,12320,0,7749.696,4570.304,600+,37.10%
11.6,7777.897,738.5,605.381,82.4, -,9.334889,4542.103,TL 23,12320,0,7777.897,4542.103,600+,36.87%
11.65,7809.655,737.6,605.9524,82.4, -,9.334889,4510.345,TL 23,12320,0,7809.655,4510.345,600+,36.61%
11.7,7837.909,736.8,603.1905,82.4, -,9.334889,4482.091,TL 23,12320,0,7837.909,4482.091,600+,36.38%
11.75,7866.188,736,600.4286,82.4, -,9.334889,4453.812,TL 23,12320,0,7866.188,4453.812,600+,36.15%
11.8,7894.492,735.2,594.3333,82.4, -,9.334889,4425.508,TL 23,12320,0,7894.492,4425.508,500+,35.92%
11.85,7926.364,734.3,598.1905,82.4, -,9.334889,4393.636,TL 23,12320,0,7926.364,4393.636,500+,35.66%
11.9,7954.721,733.5,595.381,82.4, -,9.334889,4365.279,TL 23,12320,0,7954.721,4365.279,500+,35.43%
11.95,7983.103,732.7,592.619,82.4, -,9.334889,4336.897,TL 23,12320,0,7983.103,4336.897,500+,35.20%
12,8007.958,732,583.0952,82.4, -,9.334889,4312.042,TL 23,12320,0,8007.958,4312.042,500+,35.00%
12.05,8039.944,731.1,587,82.4, -,9.334889,4280.056,TL 23,12320,0,8039.944,4280.056,500+,34.74%
12.1,8064.842,730.4,580.8095,82.4, -,9.334889,4255.158,TL 23,12320,0,8064.842,4255.158,500+,34.54%
12.15,8096.884,729.5,584.7143,82.4, -,9.334889,4223.116,TL 23,12320,0,8096.884,4223.116,500+,34.28%
12.2,8121.828,728.8,578.5238,82.4, -,9.334889,4198.172,TL 23,12320,0,8121.828,4198.172,500+,34.08%
12.25,8153.926,727.9,582.4286,82.4, -,9.334889,4166.074,TL 23,12320,0,8153.926,4166.074,500+,33.82%
12.3,8178.914,727.2,576.1905,82.4, -,9.334889,4141.086,TL 23,12320,0,8178.914,4141.086,500+,33.61%
12.35,8207.495,726.4,576.7143,82.4, -,9.334889,4112.505,TL 23,12320,0,8207.495,4112.505,500+,33.38%
12.4,8232.525,725.7,570.4762,82.4, -,9.334889,4087.475,TL 23,12320,0,8232.525,4087.475,500+,33.18%
12.45,8261.153,724.9,571,82.4, -,9.334889,4058.847,TL 23,12320,0,8261.153,4058.847,500+,32.95%
12.5,8289.811,724.1,568.1429,82.4, -,9.334889,4030.189,TL 23,12320,0,8289.811,4030.189,500+,32.71%
12.55,8318.49,723.3,568.6667,82.22, -,9.334889,4001.51,TL 23,12320,0,8318.49,4001.51,500+,32.48%
12.6,8343.607,722.6,565.7143,82.22, -,9.334889,3976.393,TL 23,12320,0,8343.607,3976.393,500+,32.28%
12.65,8372.336,721.8,566.2381,82.22, -,9.334889,3947.664,TL 23,12320,0,8372.336,3947.664,500+,32.04%
12.7,8397.495,721.1,559.9524,82.22, -,9.334889,3922.505,TL 23,12320,0,8397.495,3922.505,500+,31.84%
12.75,8426.271,720.3,560.4762,82.22, -,9.334889,3893.729,TL 23,12320,0,8426.271,3893.729,500+,31.60%
12.8,8451.473,719.6,557.5238,82.22, -,9.334889,3868.527,TL 23,12320,0,8451.473,3868.527,500+,31.40%
12.85,8480.299,718.8,558.0476,82.22, -,9.334889,3839.701,TL 23,12320,0,8480.299,3839.701,500+,31.17%
12.9,8501.934,718.2,548.3333,82.22, -,9.334889,3818.066,TL 23,12320,0,8501.934,3818.066,500+,30.99%
12.95,8530.805,717.4,548.8095,82.22, -,9.334889,3789.195,TL 23,12320,0,8530.805,3789.195,500+,30.76%
13,8552.477,716.8,542.381,82.22, -,9.334889,3767.523,TL 23,12320,0,8552.477,3767.523,500+,30.58%
13.05,8585.009,715.9,549.7143,82.22, -,9.334889,3734.991,TL 23,12320,0,8585.009,3734.991,500+,30.32%
13.1,8606.717,715.3,539.9048,82.22, -,9.334889,3713.283,TL 23,12320,0,8606.717,3713.283,500+,30.14%
13.15,8635.683,714.5,543.7619,82.22, -,9.334889,3684.317,TL 23,12320,0,8635.683,3684.317,500+,29.91%
13.2,8661.05,713.8,537.381,82.22, -,9.334889,3658.95,TL 23,12320,0,8661.05,3658.95,500+,29.70%
13.25,8686.438,713.1,537.8095,82.22, -,9.334889,3633.562,TL 23,12320,0,8686.438,3633.562,500+,29.49%
13.3,8708.213,712.5,528,82.22, -,9.334889,3611.787,TL 23,12320,0,8708.213,3611.787,500+,29.32%
13.35,8737.271,711.7,531.8571,82.22, -,9.334889,3582.729,TL 23,12320,0,8737.271,3582.729,500+,29.08%
13.4,8762.719,711,528.8571,82.22, -,9.334889,3557.281,TL 23,12320,0,8762.719,3557.281,500+,28.87%
13.45,8788.187,710.3,529.2381,82.22, -,9.334889,3531.813,TL 23,12320,0,8788.187,3531.813,500+,28.67%
13.5,8810.032,709.7,522.7619,82.22, -,9.373784,3509.968,TL 23,12320,0,8810.032,3509.968,500+,28.49%
13.55,8835.538,709,519.7619,82.22, -,9.373784,3484.462,TL 23,12320,0,8835.538,3484.462,500+,28.28%
13.6,8861.064,708.3,516.7619,82.22, -,9.373784,3458.936,TL 23,12320,0,8861.064,3458.936,500+,28.08%
13.65,8890.262,707.5,520.6667,82.22, -,9.373784,3429.738,TL 23,12320,0,8890.262,3429.738,500+,27.84%
13.7,8912.177,706.9,514.1429,82.22, -,9.373784,3407.823,TL 23,12320,0,8912.177,3407.823,500+,27.66%
13.75,8937.765,706.2,514.5714,82.22, -,9.373784,3382.235,TL 23,12320,0,8937.765,3382.235,500+,27.45%
13.8,8959.715,705.6,508.0476,82.22, -,9.373784,3360.285,TL 23,12320,0,8959.715,3360.285,500+,27.28%
13.85,8989.002,704.8,511.9524,82.22, -,9.373784,3330.998,TL 23,12320,0,8989.002,3330.998,500+,27.04%
13.9,9010.985,704.2,505.4286,82.22, -,9.373784,3309.015,TL 23,12320,0,9010.985,3309.015,500+,26.86%
13.95,9036.652,703.5,509.2381,82.22, -,9.373784,3283.348,TL 23,12320,0,9036.652,3283.348,500+,26.65%
14,9058.668,702.9,502.7143,82.22, -,9.373784,3261.332,TL 23,12320,0,9058.668,3261.332,500+,26.47%
14.05,9084.374,702.2,506.5714,82.22, -,9.373784,3235.626,TL 23,12320,0,9084.374,3235.626,500+,26.26%
14.1,9110.101,701.5,500.0952,82.22, -,9.373784,3209.899,TL 23,12320,0,9110.101,3209.899,500+,26.05%
14.15,9132.168,700.9,500.4286,82.22, -,9.373784,3187.832,TL 23,12320,0,9132.168,3187.832,500+,25.88%
14.2,9157.933,700.2,497.381,82.22, -,9.373784,3162.067,TL 23,12320,0,9157.933,3162.067,400+,25.67%
14.25,9180.035,699.6,494.2857,82.22, -,9.373784,3139.965,TL 23,12320,0,9180.035,3139.965,400+,25.49%
14.3,9202.15,699,491.1429,82.22, -,9.373784,3117.85,TL 23,12320,0,9202.15,3117.85,400+,25.31%
14.35,9227.972,698.3,494.9524,82.22, -,9.373784,3092.028,TL 23,12320,0,9227.972,3092.028,400+,25.10%
14.4,9246.429,697.8,484.8571,82.22, -,9.373784,3073.571,TL 23,12320,0,9246.429,3073.571,400+,24.95%
14.45,9272.287,697.1,485.2381,82.22, -,9.373784,3047.713,TL 23,12320,0,9272.287,3047.713,400+,24.74%
14.5,9294.466,696.5,482.1429,82.22, -,9.373784,3025.534,TL 23,12320,0,9294.466,3025.534,400+,24.56%
14.55,9320.363,695.8,486,82.22, -,9.354337,2999.637,TL 23,12320,0,9320.363,2999.637,400+,24.35%
14.6,9342.576,695.2,482.8571,82.22, -,9.354337,2977.424,TL 23,12320,0,9342.576,2977.424,400+,24.17%
14.65,9364.807,694.6,479.7143,82.22, -,9.354337,2955.193,TL 23,12320,0,9364.807,2955.193,400+,23.99%
14.7,9387.051,694,473.0952,82.22, -,9.354337,2932.949,TL 23,12320,0,9387.051,2932.949,400+,23.81%
14.75,9413.023,693.3,476.9524,82.22, -,9.354337,2906.977,TL 23,12320,0,9413.023,2906.977,400+,23.60%
14.8,9435.302,692.7,473.8095,82.22, -,9.354337,2884.698,TL 23,12320,0,9435.302,2884.698,400+,23.41%
14.85,9457.598,692.1,474.1429,82.22, -,9.354337,2862.402,TL 23,12320,0,9457.598,2862.402,400+,23.23%
14.9,9479.906,691.5,467.4762,82.22, -,9.354337,2840.094,TL 23,12320,0,9479.906,2840.094,400+,23.05%
14.95,9502.231,690.9,467.8095,82.22, -,9.354337,2817.769,TL 23,12320,0,9502.231,2817.769,400+,22.87%
15,9520.848,690.4,461.0952,82.22, -,9.354337,2799.152,TL 23,12320,0,9520.848,2799.152,400+,22.72%
15.05,9546.931,689.7,465,82.22, -,9.354337,2773.069,TL 23,12320,0,9546.931,2773.069,400+,22.51%
15.1,9569.305,689.1,461.8095,82.22, -,9.354337,2750.695,TL 23,12320,0,9569.305,2750.695,400+,22.33%
15.15,9587.961,688.6,455.0476,82.22, -,9.354337,2732.039,TL 23,12320,0,9587.961,2732.039,400+,22.18%
15.2,9610.361,688,455.381,82.22, -,9.354337,2709.639,TL 23,12320,0,9610.361,2709.639,400+,21.99%
15.25,9632.778,687.4,452.1905,82.22, -,9.354337,2687.222,TL 23,12320,0,9632.778,2687.222,400+,21.81%
15.3,9651.472,686.9,448.9524,82.22, -,9.354337,2668.528,TL 23,12320,0,9651.472,2668.528,400+,21.66%
15.35,9673.92,686.3,449.2857,82.22, -,9.354337,2646.08,TL 23,12320,0,9673.92,2646.08,400+,21.48%
15.4,9696.382,685.7,446.0952,82.22, -,9.354337,2623.618,TL 23,12320,0,9696.382,2623.618,400+,21.30%
15.45,9718.861,685.1,449.9524,82.22, -,9.354337,2601.139,TL 23,12320,0,9718.861,2601.139,400+,21.11%
15.5,9737.606,684.6,443.1905,82.22, -,9.334889,2582.394,TL 23,12320,0,9737.606,2582.394,400+,20.96%
15.55,9760.113,684,443.4762,82.22, -,9.334889,2559.887,TL 23,12320,0,9760.113,2559.887,400+,20.78%
15.6,9782.636,683.4,440.2381,82.22, -,9.334889,2537.364,TL 23,12320,0,9782.636,2537.364,400+,20.60%
15.65,9801.418,682.9,437,82.22, -,9.334889,2518.582,TL 23,12320,0,9801.418,2518.582,400+,20.44%
15.7,9823.973,682.3,437.2857,82.22, -,9.334889,2496.027,TL 23,12320,0,9823.973,2496.027,400+,20.26%
15.75,9846.541,681.7,437.5714,82.22, -,9.334889,2473.459,TL 23,12320,0,9846.541,2473.459,400+,20.08%
15.8,9865.36,681.2,430.7619,82.22, -,9.334889,2454.64,TL 23,12320,0,9865.36,2454.64,400+,19.92%
15.85,9887.961,680.6,431.0476,82.22, -,9.334889,2432.039,TL 23,12320,0,9887.961,2432.039,400+,19.74%
15.9,9906.806,680.1,427.7619,82.22, -,9.334889,2413.194,TL 23,12320,0,9906.806,2413.194,400+,19.59%
15.95,9929.433,679.5,428.0952,82.22, -,9.334889,2390.567,TL 23,12320,0,9929.433,2390.567,400+,19.40%
16,9944.528,679.1,421.1905,82.22, -,9.334889,2375.472,TL 23,12320,0,9944.528,2375.472,400+,19.28%
16.05,9967.183,678.5,425.0476,82.22, -,9.334889,2352.817,TL 23,12320,0,9967.183,2352.817,400+,19.10%
16.1,9986.075,678,418.1905,82.22, -,9.334889,2333.925,TL 23,12320,0,9986.075,2333.925,400+,18.94%
16.15,10008.76,677.4,418.5238,82.22, -,9.334889,2311.24,TL 23,12320,0,10008.76,2311.24,400+,18.76%
16.2,10027.68,676.9,418.7619,82.22, -,9.334889,2292.32,TL 23,12320,0,10027.68,2292.32,400+,18.61%
16.25,10050.39,676.3,419.0476,82.22, -,9.334889,2269.61,TL 23,12320,0,10050.39,2269.61,400+,18.42%
16.3,10065.54,675.9,412.1429,82.22, -,9.334889,2254.46,TL 23,12320,0,10065.54,2254.46,400+,18.30%
16.35,10088.29,675.3,416,82.22, -,9.334889,2231.71,TL 23,12320,0,10088.29,2231.71,400+,18.11%
16.4,10103.46,674.9,409.0476,82.22, -,9.334889,2216.54,TL 23,12320,0,10103.46,2216.54,400+,17.99%
16.45,10126.23,674.3,409.3333,82.22, -,9.334889,2193.77,TL 23,12320,0,10126.23,2193.77,400+,17.81%
16.5,10141.41,673.9,402.381,82.22, -,9.334889,2178.59,TL 23,12320,0,10141.41,2178.59,400+,17.68%
16.55,10164.21,673.3,406.2381,82.22, -,9.334889,2155.79,TL 23,12320,0,10164.21,2155.79,400+,17.50%
16.6,10183.22,672.8,402.9048,82.22, -,9.334889,2136.78,TL 23,12320,0,10183.22,2136.78,400+,17.34%
16.65,10202.24,672.3,399.5714,82.22, -,9.334889,2117.76,TL 23,12320,0,10202.24,2117.76,300+,17.19%
16.7,10221.28,671.8,399.8095,82.22, -,9.334889,2098.72,TL 23,12320,0,10221.28,2098.72,300+,17.04%
16.75,10240.32,671.3,396.4762,82.22, -,9.334889,2079.68,TL 23,12320,0,10240.32,2079.68,300+,16.88%
16.8,10259.38,670.8,393.1429,82.22, -,9.334889,2060.62,TL 23,12320,0,10259.38,2060.62,300+,16.73%
16.85,10282.26,670.2,397.0476,82.22, -,9.334889,2037.74,TL 23,12320,0,10282.26,2037.74,300+,16.54%
16.9,10297.52,669.8,390.0476,82.22, -,9.334889,2022.48,TL 23,12320,0,10297.52,2022.48,300+,16.42%
16.95,10316.61,669.3,390.2857,82.22, -,9.334889,2003.39,TL 23,12320,0,10316.61,2003.39,300+,16.26%
17,10331.89,668.9,383.2857,82.22, -,9.334889,1988.11,TL 23,12320,0,10331.89,1988.11,300+,16.14%
17.05,10351,668.4,387.0952,82.22, -,9.334889,1969,TL 23,12320,0,10351,1969,300+,15.98%
17.1,10370.13,667.9,383.7143,82.22, -,9.334889,1949.87,TL 23,12320,0,10370.13,1949.87,300+,15.83%
17.15,10389.26,667.4,383.9524,82.22, -,9.334889,1930.74,TL 23,12320,0,10389.26,1930.74,300+,15.67%
17.2,10404.58,667,376.9048,82.22, -,9.334889,1915.42,TL 23,12320,0,10404.58,1915.42,300+,15.55%
17.25,10423.73,666.5,377.1429,82.22, -,9.334889,1896.27,TL 23,12320,0,10423.73,1896.27,300+,15.39%
17.3,10439.07,666.1,370.1429,82.22, -,9.334889,1880.93,TL 23,12320,0,10439.07,1880.93,300+,15.27%
17.35,10458.24,665.6,374,82.22, -,9.334889,1861.76,TL 23,12320,0,10458.24,1861.76,300+,15.11%
17.4,10473.59,665.2,366.9524,82.22, -,9.334889,1846.41,TL 23,12320,0,10473.59,1846.41,300+,14.99%
17.45,10492.79,664.7,370.8095,82.22, -,9.334889,1827.21,TL 23,12320,0,10492.79,1827.21,300+,14.83%
17.5,10512,664.2,367.4286,82.22, -,9.334889,1808,TL 23,12320,0,10512,1808,300+,14.68%
17.55,10527.37,663.8,367.619,82.22, -,9.334889,1792.63,TL 23,12320,0,10527.37,1792.63,300+,14.55%
17.6,10546.6,663.3,364.2381,82.22, -,9.334889,1773.4,TL 23,12320,0,10546.6,1773.4,300+,14.39%
